timestamp_utc,node_1_solar_mw,node_1_ghi_wm2,node_2_solar_mw,node_2_ghi_wm2
2023-12-07 06:00:00,40.4797947722192,636.7288888888888,32.552876159043116,641.9911111111111
2023-12-07 07:00:00,36.788888734620514,554.9511111111111,29.673664708588696,561.6533333333333
2023-12-07 08:00:00,31.790358725412844,438.8622222222222,23.649045168178517,413.6711111111111
2023-12-07 09:00:00,22.220574017328385,249.29777777777778,15.942223973935384,230.45333333333335
2023-12-07 10:00:00,3.2618323426033213,64.65777777777778,2.563850941413464,63.53777777777778
2023-12-07 11:00:00,0.014461006877626569,0.28444444444444444,0.015905270263018263,0.39111111111111113
2023-12-07 12:00:00,0.0,0.0,0.0,0.0
2023-12-07 13:00:00,0.0,0.0,0.0,0.0
2023-12-07 14:00:00,0.0,0.0,0.0,0.0
2023-12-07 15:00:00,0.0,0.0,0.0,0.0
2023-12-07 16:00:00,0.0,0.0,0.0,0.0
2023-12-07 17:00:00,0.0,0.0,0.0,0.0
2023-12-07 18:00:00,0.0,0.0,0.0,0.0
2023-12-07 19:00:00,0.0,0.0,0.0,0.0
2023-12-07 20:00:00,0.0,0.0,0.0,0.0
2023-12-07 21:00:00,0.0,0.0,0.0,0.0
2023-12-07 22:00:00,0.0,0.0,0.0,0.0
2023-12-07 23:00:00,0.0,0.0,0.0,0.0
2023-12-08 00:00:00,0.17770985116279756,3.3955555555555557,0.13108437758930375,3.128888888888889
2023-12-08 01:00:00,5.3669417443209895,101.58222222222223,4.438557800095985,104.33777777777777
2023-12-08 02:00:00,14.892822618476599,265.3511111111111,12.96850840999747,281.26222222222225
2023-12-08 03:00:00,22.749855279190648,398.9511111111111,20.001592162437127,426.41777777777776
2023-12-08 04:00:00,33.9452547294307,560.8888888888889,28.84071100205581,587.3955555555556
2023-12-08 05:00:00,34.137585275640845,572.1066666666667,27.482704647688156,576.3022222222222
2023-12-08 06:00:00,19.539998094223517,371.1111111111111,16.687292776008352,391.4844444444444
2023-12-08 07:00:00,13.177803014532646,257.6355555555556,12.453442159614347,297.1377777777778
2023-12-08 08:00:00,13.138167030232312,237.90222222222224,11.057090001912085,248.21333333333334
2023-12-08 09:00:00,12.834675774736583,175.66222222222223,9.96223173791214,175.66222222222223
2023-12-08 10:00:00,3.33322785937359,66.54222222222222,2.7861742665184983,69.54666666666667
2023-12-08 11:00:00,0.01800086250900765,0.35555555555555557,0.020167683579355014,0.49777777777777776
2023-12-08 12:00:00,0.0,0.0,0.0,0.0
2023-12-08 13:00:00,0.0,0.0,0.0,0.0
2023-12-08 14:00:00,0.0,0.0,0.0,0.0
2023-12-08 15:00:00,0.0,0.0,0.0,0.0
2023-12-08 16:00:00,0.0,0.0,0.0,0.0
2023-12-08 17:00:00,0.0,0.0,0.0,0.0
2023-12-08 18:00:00,0.0,0.0,0.0,0.0
2023-12-08 19:00:00,0.0,0.0,0.0,0.0
2023-12-08 20:00:00,0.0,0.0,0.0,0.0
2023-12-08 21:00:00,0.0,0.0,0.0,0.0
2023-12-08 22:00:00,0.0,0.0,0.0,0.0
2023-12-08 23:00:00,0.0,0.0,0.0,0.0
2023-12-09 00:00:00,0.10863718837173073,2.097777777777778,0.07195290360067423,1.7422222222222221
2023-12-09 01:00:00,3.491238135595831,67.50222222222222,2.5980439173351204,62.80888888888889
2023-12-09 02:00:00,11.819786921965374,222.93333333333334,8.536064743424687,204.69333333333333
2023-12-09 03:00:00,21.050382561029664,376.9244444444444,14.91612548733341,344.19555555555553
2023-12-09 04:00:00,34.958344675780204,571.8577777777778,27.333916789772207,562.7377777777778
2023-12-09 05:00:00,41.11224073996212,665.4044444444445,32.98570989539504,668.0
2023-12-09 06:00:00,41.34495418917714,656.6933333333334,32.894232752611906,654.8622222222223
2023-12-09 07:00:00,37.736786651231064,574.4,30.356399619984057,579.5733333333334
2023-12-09 08:00:00,32.22696580356749,450.82666666666665,25.996808271478873,457.08444444444444
2023-12-09 09:00:00,23.697204366616695,269.9555555555556,19.203872631464407,276.64
2023-12-09 10:00:00,4.103648955563624,82.09777777777778,3.4188310707656346,85.54666666666667
2023-12-09 11:00:00,0.022553853285731985,0.4444444444444444,0.024441564150776068,0.6044444444444445
2023-12-09 12:00:00,0.0,0.0,0.0,0.0
2023-12-09 13:00:00,0.0,0.0,0.0,0.0
2023-12-09 14:00:00,0.0,0.0,0.0,0.0
2023-12-09 15:00:00,0.0,0.0,0.0,0.0
2023-12-09 16:00:00,0.0,0.0,0.0,0.0
2023-12-09 17:00:00,0.0,0.0,0.0,0.0
2023-12-09 18:00:00,0.0,0.0,0.0,0.0
2023-12-09 19:00:00,0.0,0.0,0.0,0.0
2023-12-09 20:00:00,0.0,0.0,0.0,0.0
2023-12-09 21:00:00,0.0,0.0,0.0,0.0
2023-12-09 22:00:00,0.0,0.0,0.0,0.0
